Zip	City	State	Region	District	Latitude (State Centre)	Lonitude (State Centre)2
65299	Columbia, MO	MO	Central	District #29	38.45010457	-92.48089214
65330	Gilliam, MO	MO	Central	District #29	38.45010457	-92.48089214
65439	Bixby, MO	MO	Central	District #29	38.45010457	-92.48089214
65440	Boss, MO	MO	Central	District #29	38.45010457	-92.48089214
65441	Bourbon, MO	MO	Central	District #29	38.45010457	-92.48089214
65446	Cherryville, MO	MO	Central	District #29	38.45010457	-92.48089214
65449	Cook Sta, MO	MO	Central	District #29	38.45010457	-92.48089214
65453	Cuba, MO	MO	Central	District #29	38.45010457	-92.48089214
65456	Davisville, MO	MO	Central	District #29	38.45010457	-92.48089214
65535	Leasburg, MO	MO	Central	District #29	38.45010457	-92.48089214
65559	Saint James, MO	MO	Central	District #29	38.45010457	-92.48089214
65565	Steelville, MO	MO	Central	District #29	38.45010457	-92.48089214
65566	Viburnum, MO	MO	Central	District #29	38.45010457	-92.48089214
65580	Vichy, MO	MO	Central	District #29	38.45010457	-92.48089214
65582	Vienna, MO	MO	Central	District #29	38.45010457	-92.48089214
65586	Wesco, MO	MO	Central	District #29	38.45010457	-92.48089214
50027	Barnes City, IA	IA	Central	District #29	42.02996663	-93.46588059999999
50044	Bussey, IA	IA	Central	District #29	42.02996663	-93.46588059999999
50104	Gibson, IA	IA	Central	District #29	42.02996663	-93.46588059999999
50116	Hamilton, IA	IA	Central	District #29	42.02996663	-93.46588059999999
50119	Harvey, IA	IA	Central	District #29	42.02996663	-93.46588059999999
50136	Keswick, IA	IA	Central	District #29	42.02996663	-93.46588059999999
50143	Leighton, IA	IA	Central	District #29	42.02996663	-93.46588059999999
50150	Lovilia, IA	IA	Central	District #29	42.02996663	-93.46588059999999
50171	Montezuma, IA	IA	Central	District #29	42.02996663	-93.46588059999999
50207	New Sharon, IA	IA	Central	District #29	42.02996663	-93.46588059999999
50242	Searsboro, IA	IA	Central	District #29	42.02996663	-93.46588059999999
50255	Thornburg, IA	IA	Central	District #29	42.02996663	-93.46588059999999
50256	Tracy, IA	IA	Central	District #29	42.02996663	-93.46588059999999
50268	What Cheer, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52222	Deep River, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52231	Harper, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52248	Keota, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52355	Webster, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52501	Ottumwa, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52530	Agency, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52531	Albia, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52533	Batavia, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52534	Beacon, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52535	Birmingham, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52536	Blakesburg, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52537	Bloomfield, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52540	Brighton, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52542	Cantril, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52543	Cedar, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52548	Chillicothe, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52550	Delta, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52551	Douds, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52552	Drakesville, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52553	Eddyville, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52554	Eldon, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52555	Exline, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52556	Fairfield, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52557	Fairfield, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52560	Floris, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52561	Fremont, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52562	Hayesville, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52563	Hedrick, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52565	Keosauqua, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52566	Kirkville, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52567	Libertyville, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52568	Martinsburg, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52570	Milton, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52571	Moravia, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52572	Moulton, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52573	Mount Sterling, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52576	Ollie, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52577	Oskaloosa, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52580	Packwood, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52584	Pulaski, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52585	Richland, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52586	Rose Hill, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52588	Selma, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52591	Sigourney, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52593	Udell, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52594	Unionville, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52595	University Park, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52601	Burlington, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52619	Argyle, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52620	Bonaparte, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52623	Danville, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52624	Denmark, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52625	Donnellson, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52626	Farmington, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52627	Fort Madison, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52630	Hillsboro, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52631	Houghton, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52632	Keokuk, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52635	Lockridge, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52637	Mediapolis, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52638	Middletown, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52639	Montrose, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52640	Morning Sun, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52641	Mount Pleasant, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52642	Rome, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52644	Mount Union, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52645	New London, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52646	Oakville, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52647	Olds, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52648	Pilot Grove, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52649	Salem, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52650	Sperry, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52651	Stockport, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52652	Swedesburg, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52653	Wapello, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52654	Wayland, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52655	West Burlington, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52656	West Point, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52657	Saint Paul, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52658	Wever, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52659	Winfield, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52660	Yarmouth, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52752	Grandview, IA	IA	Central	District #29	42.02996663	-93.46588059999999
52754	Letts, IA	IA	Central	District #29	42.02996663	-93.46588059999999
55919	Brownsville, MN	MN	Central	District #27	45.544174299999995	-94.43034861
55921	Caledonia, MN	MN	Central	District #27	45.544174299999995	-94.43034861
55925	Dakota, MN	MN	Central	District #27	45.544174299999995	-94.43034861
55931	Eitzen, MN	MN	Central	District #27	45.544174299999995	-94.43034861
55941	Hokah, MN	MN	Central	District #27	45.544174299999995	-94.43034861
55942	Homer, MN	MN	Central	District #27	45.544174299999995	-94.43034861
55943	Houston, MN	MN	Central	District #27	45.544174299999995	-94.43034861
55947	La Crescent, MN	MN	Central	District #27	45.544174299999995	-94.43034861
55954	Mabel, MN	MN	Central	District #27	45.544174299999995	-94.43034861
55959	Minnesota City, MN	MN	Central	District #27	45.544174299999995	-94.43034861
55962	Peterson, MN	MN	Central	District #27	45.544174299999995	-94.43034861
55971	Rushford, MN	MN	Central	District #27	45.544174299999995	-94.43034861
55974	Spring Grove, MN	MN	Central	District #27	45.544174299999995	-94.43034861
55987	Winona, MN	MN	Central	District #27	45.544174299999995	-94.43034861
55988	Stockton, MN	MN	Central	District #27	45.544174299999995	-94.43034861
50041	Bradford, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50173	Montour, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50601	Ackley, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50602	Allison, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50604	Aplington, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50606	Arlington, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50607	Aurora, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50608	Austinville, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50609	Beaman, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50611	Bristow, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50612	Buckingham, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50613	Cedar Falls, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50614	Cedar Falls, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50619	Clarksville, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50621	Conrad, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50622	Denver, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50623	Dewar, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50624	Dike, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50625	Dumont, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50626	Dunkerton, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50627	Eldora, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50628	Elma, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50629	Fairbank, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50630	Fredericksburg, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50631	Frederika, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50632	Garwin, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50634	Gilbertville, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50635	Gladbrook, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50638	Grundy Center, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50641	Hazleton, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50642	Holland, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50643	Hudson, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50644	Independence, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50647	Janesville, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50648	Jesup, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50649	Kesley, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50650	Lamont, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50651	La Porte City, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50652	Lincoln, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50654	Masonville, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50655	Maynard, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50657	Morrison, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50659	New Hampton, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50660	New Hartford, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50661	North Washington, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50662	Oelwein, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50664	Oran, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50665	Parkersburg, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50666	Plainfield, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50667	Raymond, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50668	Readlyn, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50669	Reinbeck, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50670	Shell Rock, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50671	Stanley, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50672	Steamboat Rock, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50673	Stout, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50674	Sumner, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50675	Traer, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50676	Tripoli, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50677	Waverly, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50680	Wellsburg, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50681	Westgate, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50682	Winthrop, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50701	Waterloo, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50702	Waterloo, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50703	Waterloo, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50704	Waterloo, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50706	Waterloo, IA	IA	Central	District #27	42.02996663	-93.46588059999999
50707	Evansdale, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52001	Dubuque, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52002	Dubuque, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52003	Dubuque, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52004	Dubuque, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52030	Andrew, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52031	Bellevue, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52032	Bernard, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52033	Cascade, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52035	Colesburg, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52036	Delaware, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52037	Delmar, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52038	Dundee, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52039	Durango, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52040	Dyersville, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52041	Earlville, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52042	Edgewood, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52043	Elkader, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52044	Elkport, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52045	Epworth, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52046	Farley, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52047	Farmersburg, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52048	Garber, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52049	Garnavillo, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52050	Greeley, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52052	Guttenberg, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52053	Holy Cross, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52054	La Motte, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52056	Luxemburg, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52057	Manchester, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52060	Maquoketa, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52064	Miles, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52065	New Vienna, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52066	North Buena Vista, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52068	Peosta, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52069	Preston, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52070	Sabula, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52071	Saint Donatus, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52072	Saint Olaf, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52073	Sherrill, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52074	Spragueville, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52075	Springbrook, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52076	Strawberry Point, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52077	Volga, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52078	Worthington, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52079	Zwingle, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52099	Dubuque, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52101	Decorah, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52132	Calmar, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52133	Castalia, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52135	Clermont, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52136	Cresco, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52140	Dorchester, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52141	Elgin, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52142	Fayette, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52144	Fort Atkinson, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52146	Harpers Ferry, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52147	Hawkeye, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52149	Highlandville, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52151	Lansing, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52154	Lawler, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52156	Luana, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52157	Mc Gregor, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52158	Marquette, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52159	Monona, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52160	New Albin, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52161	Ossian, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52162	Postville, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52163	Protivin, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52164	Randalia, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52165	Ridgeway, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52166	Saint Lucas, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52168	Spillville, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52169	Wadena, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52170	Waterville, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52171	Waucoma, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52172	Waukon, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52175	West Union, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52201	Ainsworth, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52202	Alburnett, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52203	Amana, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52204	Amana, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52205	Anamosa, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52206	Atkins, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52207	Baldwin, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52208	Belle Plaine, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52209	Blairstown, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52210	Brandon, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52211	Brooklyn, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52212	Center Junction, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52213	Center Point, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52214	Central City, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52215	Chelsea, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52216	Clarence, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52217	Clutier, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52218	Coggon, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52219	Prairieburg, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52220	Conroy, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52221	Guernsey, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52223	Delhi, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52224	Dysart, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52225	Elberon, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52227	Ely, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52228	Fairfax, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52229	Garrison, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52232	Hartwick, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52233	Hiawatha, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52235	Hills, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52236	Homestead, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52237	Hopkinton, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52240	Iowa City, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52241	Coralville, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52242	Iowa City, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52243	Iowa City, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52244	Iowa City, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52245	Iowa City, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52246	Iowa City, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52247	Kalona, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52249	Keystone, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52251	Ladora, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52252	Langworthy, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52253	Lisbon, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52254	Lost Nation, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52255	Lowden, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52257	Luzerne, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52301	Marengo, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52302	Marion, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52305	Martelle, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52306	Mechanicsville, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52307	Middle Amana, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52308	Millersburg, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52309	Monmouth, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52310	Monticello, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52312	Morley, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52313	Mount Auburn, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52314	Mount Vernon, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52315	Newhall, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52316	North English, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52317	North Liberty, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52318	Norway, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52320	Olin, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52321	Onslow, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52322	Oxford, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52323	Oxford Junction, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52324	Palo, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52325	Parnell, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52326	Quasqueton, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52327	Riverside, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52328	Robins, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52329	Rowley, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52330	Ryan, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52332	Shellsburg, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52333	Solon, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52334	South Amana, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52335	South English, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52336	Springville, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52337	Stanwood, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52338	Swisher, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52339	Tama, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52340	Tiffin, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52341	Toddville, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52342	Toledo, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52344	Troy Mills, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52345	Urbana, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52346	Van Horne, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52347	Victor, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52348	Vining, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52349	Vinton, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52350	Viola, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52351	Walford, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52352	Walker, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52353	Washington, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52354	Watkins, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52356	Wellman, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52358	West Branch, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52359	West Chester, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52361	Williamsburg, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52362	Wyoming, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52401	Cedar Rapids, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52402	Cedar Rapids, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52403	Cedar Rapids, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52404	Cedar Rapids, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52405	Cedar Rapids, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52406	Cedar Rapids, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52407	Cedar Rapids, IA	IA	Central	District #27	42.02996663	-93.46588059999999
